transit_timestamp,station_complex,fare_class_category,ridership,transfers
2/23/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,10,1
2/23/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
2/23/26 10:00,23 St-Baruch College (6),OMNY - Other,6,0
2/23/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,4,0
2/23/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,90,3
2/23/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,3,1
2/23/26 10:00,23 St-Baruch College (6),OMNY - Students,2,0
2/23/26 10:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,3,0
2/23/26 9:00,23 St-Baruch College (6),OMNY - Students,1,0
2/23/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,114,3
2/23/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,6,3
2/23/26 9:00,23 St-Baruch College (6),OMNY - Other,5,0
2/23/26 8:00,23 St-Baruch College (6),OMNY - Other,12,0
2/23/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,207,7
2/23/26 8:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/23/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,6,1
2/23/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,7,1
2/23/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/23/26 8:00,23 St-Baruch College (6),OMNY - Students,2,0
2/23/26 7:00,23 St-Baruch College (6),Metrocard - Full Fare,2,0
2/23/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
2/23/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,168,10
2/23/26 7:00,23 St-Baruch College (6),OMNY - Other,4,0
2/23/26 7:00,23 St-Baruch College (6),OMNY - Students,2,0
2/23/26 7:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/23/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,6,0
2/23/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,88,3
2/23/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,3,1
2/23/26 6:00,23 St-Baruch College (6),OMNY - Students,7,0
2/23/26 6:00,23 St-Baruch College (6),OMNY - Other,2,0
2/23/26 6:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/23/26 5:00,23 St-Baruch College (6),OMNY - Other,1,0
2/23/26 5:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/23/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,17,0
2/23/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/23/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/23/26 4:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/23/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,3,0
2/23/26 3:00,23 St-Baruch College (6),OMNY - Other,1,0
2/23/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,3,0
2/23/26 3:00,23 St-Baruch College (6),OMNY - Students,1,0
2/23/26 3:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/23/26 2:00,23 St-Baruch College (6),OMNY - Other,1,0
2/23/26 2:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/23/26 2:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/23/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,5,0
2/23/26 1:00,23 St-Baruch College (6),OMNY - Students,1,0
2/23/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,8,0
2/23/26 1:00,23 St-Baruch College (6),OMNY - Other,1,0
2/23/26 1:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,0
2/23/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,0
2/23/26 0:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/23/26 0:00,23 St-Baruch College (6),OMNY - Students,2,0
2/23/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/23/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,34,0
2/23/26 0:00,23 St-Baruch College (6),OMNY - Other,2,0
2/22/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,55,0
2/22/26 23:00,23 St-Baruch College (6),OMNY - Other,3,0
2/22/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/22/26 23:00,23 St-Baruch College (6),OMNY - Students,1,0
2/22/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,0
2/22/26 22:00,23 St-Baruch College (6),OMNY - Other,2,0
2/22/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/22/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
2/22/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,126,0
2/22/26 22:00,23 St-Baruch College (6),OMNY - Students,3,0
2/22/26 22:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/22/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 21:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,161,4
2/22/26 21:00,23 St-Baruch College (6),OMNY - Other,1,0
2/22/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,4,0
2/22/26 21:00,23 St-Baruch College (6),OMNY - Students,8,0
2/22/26 20:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 20:00,23 St-Baruch College (6),OMNY - Students,8,0
2/22/26 20:00,23 St-Baruch College (6),OMNY - Other,4,0
2/22/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,13,2
2/22/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,6,1
2/22/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,269,3
2/22/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,14,3
2/22/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,291,2
2/22/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,15,0
2/22/26 19:00,23 St-Baruch College (6),OMNY - Students,5,1
2/22/26 19:00,23 St-Baruch College (6),OMNY - Other,5,0
2/22/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/22/26 18:00,23 St-Baruch College (6),OMNY - Other,4,0
2/22/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,12,0
2/22/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,291,4
2/22/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
2/22/26 18:00,23 St-Baruch College (6),OMNY - Students,7,0
2/22/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,16,1
2/22/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,12,0
2/22/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,421,8
2/22/26 17:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/22/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/22/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 17:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/22/26 17:00,23 St-Baruch College (6),OMNY - Other,9,0
2/22/26 17:00,23 St-Baruch College (6),OMNY - Students,15,0
2/22/26 16:00,23 St-Baruch College (6),OMNY - Students,10,2
2/22/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/22/26 16:00,23 St-Baruch College (6),OMNY - Other,7,0
2/22/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
2/22/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,12,0
2/22/26 16:00,23 St-Baruch College (6),Metrocard - Other,3,1
2/22/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,425,6
2/22/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 15:00,23 St-Baruch College (6),OMNY - Other,11,0
2/22/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,18,2
2/22/26 15:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/22/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,15,0
2/22/26 15:00,23 St-Baruch College (6),OMNY - Students,17,1
2/22/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,430,9
2/22/26 14:00,23 St-Baruch College (6),OMNY - Other,2,0
2/22/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,21,1
2/22/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,13,1
2/22/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,452,12
2/22/26 14:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/22/26 14:00,23 St-Baruch College (6),OMNY - Students,17,0
2/22/26 13:00,23 St-Baruch College (6),OMNY - Students,12,0
2/22/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 13:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 13:00,23 St-Baruch College (6),OMNY - Other,3,0
2/22/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,6,0
2/22/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,14,0
2/22/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,400,9
2/22/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,8,0
2/22/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,464,17
2/22/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,13,2
2/22/26 12:00,23 St-Baruch College (6),OMNY - Students,5,0
2/22/26 12:00,23 St-Baruch College (6),OMNY - Other,2,0
2/22/26 12:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/22/26 11:00,23 St-Baruch College (6),OMNY - Students,3,0
2/22/26 11:00,23 St-Baruch College (6),OMNY - Other,1,0
2/22/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,14,0
2/22/26 11:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
2/22/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,398,6
2/22/26 10:00,23 St-Baruch College (6),OMNY - Other,2,0
2/22/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,8,2
2/22/26 10:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,3,0
2/22/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,277,18
2/22/26 10:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 10:00,23 St-Baruch College (6),OMNY - Students,5,0
2/22/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
2/22/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
2/22/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,212,4
2/22/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,11,3
2/22/26 9:00,23 St-Baruch College (6),OMNY - Other,6,0
2/22/26 9:00,23 St-Baruch College (6),OMNY - Students,3,0
2/22/26 9:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/22/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,6,0
2/22/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/22/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,4,1
2/22/26 8:00,23 St-Baruch College (6),OMNY - Other,3,0
2/22/26 8:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/22/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,121,8
2/22/26 7:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 7:00,23 St-Baruch College (6),OMNY - Students,7,0
2/22/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/22/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,62,1
2/22/26 7:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/22/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,1
2/22/26 7:00,23 St-Baruch College (6),OMNY - Other,3,0
2/22/26 6:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/22/26 6:00,23 St-Baruch College (6),OMNY - Students,2,0
2/22/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,38,2
2/22/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/22/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/22/26 6:00,23 St-Baruch College (6),OMNY - Other,2,0
2/22/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/22/26 5:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/22/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,26,1
2/22/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/22/26 5:00,23 St-Baruch College (6),OMNY - Other,1,0
2/22/26 4:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/22/26 4:00,23 St-Baruch College (6),OMNY - Other,1,0
2/22/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,34,2
2/22/26 4:00,23 St-Baruch College (6),OMNY - Students,2,0
2/22/26 4:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/22/26 3:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/22/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,31,0
2/22/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/22/26 2:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/22/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,39,0
2/22/26 2:00,23 St-Baruch College (6),OMNY - Students,3,0
2/22/26 2:00,23 St-Baruch College (6),OMNY - Other,1,0
2/22/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,102,0
2/22/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,5,1
2/22/26 0:00,23 St-Baruch College (6),OMNY - Students,3,0
2/22/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,6,0
2/22/26 0:00,23 St-Baruch College (6),OMNY - Other,1,0
2/22/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,247,4
2/22/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,7,0
2/21/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,9,1
2/21/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,404,11
2/21/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
2/21/26 23:00,23 St-Baruch College (6),OMNY - Students,10,0
2/21/26 23:00,23 St-Baruch College (6),OMNY - Other,1,0
2/21/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,13,1
2/21/26 22:00,23 St-Baruch College (6),OMNY - Other,6,0
2/21/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,21,1
2/21/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,394,8
2/21/26 22:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/21/26 22:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/21/26 22:00,23 St-Baruch College (6),OMNY - Students,17,1
2/21/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,13,0
2/21/26 21:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/21/26 21:00,23 St-Baruch College (6),OMNY - Students,21,1
2/21/26 21:00,23 St-Baruch College (6),OMNY - Other,6,0
2/21/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,16,0
2/21/26 21:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,453,5
2/21/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,3,0
2/21/26 20:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
2/21/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,508,10
2/21/26 20:00,23 St-Baruch College (6),OMNY - Other,4,0
2/21/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/21/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,16,2
2/21/26 20:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/21/26 20:00,23 St-Baruch College (6),OMNY - Students,13,2
2/21/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,3,0
2/21/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,723,13
2/21/26 19:00,23 St-Baruch College (6),OMNY - Other,3,0
2/21/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,29,2
2/21/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,20,1
2/21/26 19:00,23 St-Baruch College (6),OMNY - Students,20,1
2/21/26 18:00,23 St-Baruch College (6),OMNY - Other,6,0
2/21/26 18:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/21/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,15,1
2/21/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,30,4
2/21/26 18:00,23 St-Baruch College (6),OMNY - Students,26,2
2/21/26 18:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
2/21/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,776,29
2/21/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/21/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
2/21/26 17:00,23 St-Baruch College (6),OMNY - Students,30,2
2/21/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/21/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,20,2
2/21/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,25,3
2/21/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,884,22
2/21/26 17:00,23 St-Baruch College (6),OMNY - Other,8,0
2/21/26 16:00,23 St-Baruch College (6),OMNY - Students,32,1
2/21/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,39,8
2/21/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,4,0
2/21/26 16:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/21/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,30,0
2/21/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,971,19
2/21/26 16:00,23 St-Baruch College (6),OMNY - Other,13,0
2/21/26 16:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/21/26 15:00,23 St-Baruch College (6),OMNY - Students,90,0
2/21/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,41,4
2/21/26 15:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/21/26 15:00,23 St-Baruch College (6),OMNY - Other,11,0
2/21/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,40,1
2/21/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,970,25
2/21/26 14:00,23 St-Baruch College (6),OMNY - Other,9,0
2/21/26 14:00,23 St-Baruch College (6),OMNY - Students,52,1
2/21/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,49,2
2/21/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,32,1
2/21/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,961,25
2/21/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/21/26 14:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/21/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,34,1
2/21/26 13:00,23 St-Baruch College (6),OMNY - Students,50,2
2/21/26 13:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/21/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,871,26
2/21/26 13:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,2,0
2/21/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,33,5
2/21/26 13:00,23 St-Baruch College (6),OMNY - Other,14,0
2/21/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/21/26 13:00,23 St-Baruch College (6),Metrocard - Full Fare,2,0
2/21/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,21,0
2/21/26 12:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/21/26 12:00,23 St-Baruch College (6),OMNY - Students,42,1
2/21/26 12:00,23 St-Baruch College (6),OMNY - Other,13,0
2/21/26 12:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
2/21/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,37,5
2/21/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,734,25
2/21/26 11:00,23 St-Baruch College (6),Metrocard - Other,4,0
2/21/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,31,5
2/21/26 11:00,23 St-Baruch College (6),OMNY - Students,24,0
2/21/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,11,1
2/21/26 11:00,23 St-Baruch College (6),OMNY - Other,8,0
2/21/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,547,23
2/21/26 10:00,23 St-Baruch College (6),OMNY - Students,12,0
2/21/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,6,1
2/21/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,421,12
2/21/26 10:00,23 St-Baruch College (6),OMNY - Other,6,0
2/21/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,20,6
2/21/26 9:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,4,1
2/21/26 9:00,23 St-Baruch College (6),OMNY - Other,7,0
2/21/26 9:00,23 St-Baruch College (6),OMNY - Students,12,0
2/21/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,296,18
2/21/26 9:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
2/21/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,13,1
2/21/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,5,0
2/21/26 8:00,23 St-Baruch College (6),OMNY - Other,10,0
2/21/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,13,4
2/21/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/21/26 8:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,6,0
2/21/26 8:00,23 St-Baruch College (6),OMNY - Students,2,0
2/21/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,170,13
2/21/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
2/21/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,6,1
2/21/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,101,5
2/21/26 7:00,23 St-Baruch College (6),OMNY - Students,3,0
2/21/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,4,1
2/21/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,3,1
2/21/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,58,1
2/21/26 6:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/21/26 6:00,23 St-Baruch College (6),OMNY - Other,2,0
2/21/26 6:00,23 St-Baruch College (6),OMNY - Students,2,0
2/21/26 6:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/21/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,17,1
2/21/26 5:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
2/21/26 5:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/21/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
2/21/26 4:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,0
2/21/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,26,0
2/21/26 4:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 4:00,23 St-Baruch College (6),OMNY - Students,1,0
2/21/26 3:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,34,0
2/21/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/21/26 3:00,23 St-Baruch College (6),OMNY - Other,1,0
2/21/26 2:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
2/21/26 2:00,23 St-Baruch College (6),OMNY - Other,2,0
2/21/26 2:00,23 St-Baruch College (6),OMNY - Seniors & Disability,1,1
2/21/26 2:00,23 St-Baruch College (6),OMNY - Students,2,0
2/21/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,44,0
2/21/26 2:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 1:00,23 St-Baruch College (6),OMNY - Other,1,0
2/21/26 1:00,23 St-Baruch College (6),OMNY - Students,5,0
2/21/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,7,0
2/21/26 1:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,0
2/21/26 1:00,23 St-Baruch College (6),Metrocard - Other,1,0
2/21/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,137,1
2/21/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
2/21/26 0:00,23 St-Baruch College (6),OMNY - Other,1,0
2/21/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,5,1
2/21/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,220,1
2/21/26 0:00,23 St-Baruch College (6),OMNY - Students,2,0
2/20/26 23:00,23 St-Baruch College (6),Metrocard - Other,5,0
2/20/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,331,11
2/20/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,13,2
2/20/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,18,1
2/20/26 23:00,23 St-Baruch College (6),OMNY - Students,10,0
2/20/26 23:00,23 St-Baruch College (6),OMNY - Other,4,0
2/20/26 22:00,23 St-Baruch College (6),OMNY - Other,19,0
2/20/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,22,2
2/20/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,524,14
2/20/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,27,2
2/20/26 22:00,23 St-Baruch College (6),OMNY - Students,14,1
2/20/26 22:00,23 St-Baruch College (6),Metrocard - Other,3,0
2/20/26 21:00,23 St-Baruch College (6),OMNY - Students,28,1
2/20/26 21:00,23 St-Baruch College (6),Metrocard - Other,2,0
2/20/26 21:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
2/20/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,31,0
2/20/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,488,6
2/20/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,19,1
2/20/26 21:00,23 St-Baruch College (6),OMNY - Other,16,1
2/20/26 20:00,23 St-Baruch College (6),OMNY - Other,12,0
2/20/26 20:00,23 St-Baruch College (6),OMNY - Students,33,3
2/20/26 20:00,23 St-Baruch College (6),Metrocard - Full Fare,2,0
2/20/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
2/20/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,28,1
2/20/26 20:00,23 St-Baruch College (6),Metrocard - Other,5,0
2/20/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,30,0
2/20/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,734,12
2/20/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,30,4
2/20/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,874,12
