transit_timestamp,station_complex,borough,fare_class_category,ridership,transfers
3/18/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,12,0
3/18/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Students,20,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Students,28,1
3/18/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,49,2
3/18/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,2,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,23,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,44,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,21,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,9,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,58,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,18,0
3/18/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,553,3
3/18/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
3/18/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Other,5,0
3/18/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,27,0
3/18/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,90,0
3/18/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,42,0
3/18/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,68,1
3/18/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Students,48,1
3/18/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,768,5
3/18/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,15,0
3/18/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,50,2
3/18/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,27,2
3/18/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,16,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,63,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,145,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,110,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,35,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,33,1
3/18/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Students,131,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,265",14
3/18/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Other,8,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,7,0
3/18/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,136,5
3/18/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,52,0
3/18/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,34,4
3/18/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,17,0
3/18/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,50,0
3/18/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,3,0
3/18/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,133,0
3/18/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,334",20
3/18/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Students,88,4
3/18/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,118,6
3/18/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,51,0
3/18/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Other,5,0
3/18/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Students,231,0
3/18/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"2,044",30
3/18/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,71,2
3/18/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Other,9,0
3/18/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,54,0
3/18/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,31,2
3/18/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,121,1
3/18/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,7,0
3/18/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,85,0
3/18/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,274,6
3/18/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,187,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,101,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,172,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,64,6
3/18/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,6,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,111,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,38,3
3/18/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Students,194,3
3/18/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,52,0
3/18/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,414",35
3/18/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,246,12
3/18/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,63,8
3/18/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,147",17
3/18/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,177,6
3/18/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Students,334,4
3/18/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,39,7
3/18/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Other,14,0
3/18/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,127,0
3/18/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,77,0
3/18/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,2,0
3/18/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,37,0
3/18/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,94,0
3/18/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,102,0
3/18/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Students,226,3
3/18/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,36,2
3/18/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,19,0
3/18/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,7,0
3/18/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,769,15
3/18/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,74,0
3/18/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,40,4
3/18/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,51,2
3/18/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,110,6
3/18/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
3/18/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,34,0
3/18/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,21,0
3/18/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,61,0
3/18/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,75,2
3/18/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,534,16
3/18/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,29,3
3/18/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,42,0
3/18/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,28,3
3/18/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,3,0
3/18/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Students,76,2
3/18/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
3/18/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Students,94,1
3/18/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,21,0
3/18/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,7,1
3/18/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,47,0
3/18/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,773,26
3/18/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
3/18/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,71,0
3/18/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,85,1
3/18/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,41,7
3/18/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,109,0
3/18/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,30,1
3/18/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
3/18/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,45,0
3/18/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,60,0
3/18/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,31,4
3/18/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,73,2
3/18/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,35,0
3/18/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Students,34,0
3/18/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,23,5
3/18/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,531,9
3/18/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,21,1
3/18/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,2,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,25,3
3/18/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,32,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,2,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,45,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,18,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Students,37,2
3/18/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,26,0
3/18/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,31,4
3/18/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,72,1
3/18/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,541,35
3/18/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,38,11
3/18/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,17,1
3/18/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,53,0
3/18/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Students,28,1
3/18/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,61,7
3/18/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
3/18/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,9,2
3/18/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,927,80
3/18/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,38,0
3/18/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,23,1
3/18/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
3/18/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
3/18/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,28,0
3/18/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,21,2
3/18/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,329",91
3/18/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,101,16
3/18/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,31,1
3/18/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,15,3
3/18/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Students,38,3
3/18/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,78,0
3/18/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,15,0
3/18/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,7,1
3/18/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,13,4
3/18/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,57,16
3/18/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,22,0
3/18/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
3/18/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,549,85
3/18/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,36,0
3/18/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,23,0
3/18/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Students,47,2
3/18/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,7,1
3/18/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
3/18/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,19,0
3/18/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Students,7,0
3/18/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,12,0
3/18/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
3/18/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,23,9
3/18/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,1
3/18/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,168,37
3/18/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,12,1
3/18/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,3,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,2,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,3,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,3,2
3/18/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,2,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,28,7
3/18/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,4,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
3/18/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,4,1
3/18/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,1,0
3/18/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
3/18/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,5,0
3/18/25 4:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,9,0
3/18/25 4:00,23 St-Baruch College (6),Manhattan,OMNY - Students,2,0
3/18/25 3:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,1,0
3/18/25 3:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,11,0
3/18/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
3/18/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,4,0
3/18/25 2:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,11,0
3/18/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,1,0
3/18/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,1,0
3/18/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
3/18/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,3,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,1,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,2,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,2,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,6,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,5,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,18,0
3/18/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,4,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,15,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,14,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,18,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,81,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,4,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,2,0
3/18/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,9,1
3/18/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Students,3,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,2,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,30,1
3/17/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,24,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,10,1
3/17/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Students,9,1
3/17/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,5,1
3/17/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,28,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
3/17/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,152,1
3/17/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,33,1
3/17/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,37,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,16,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,28,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,305,6
3/17/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,7,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,16,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Students,17,0
3/17/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,3,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,16,1
3/17/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,38,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,19,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,29,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,67,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,483,4
3/17/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Students,33,1
3/17/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
3/17/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,38,1
3/17/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,44,0
3/17/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,100,0
3/17/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Students,74,1
3/17/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,23,3
3/17/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,22,0
3/17/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,66,0
3/17/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,8,0
3/17/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,92,1
3/17/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,806,11
3/17/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
3/17/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,5,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,99,1
3/17/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,44,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Other,7,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,9,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,25,1
3/17/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,6,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,81,1
3/17/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,135,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,26,0
3/17/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Students,143,2
3/17/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,130",7
3/17/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,4,0
3/17/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,37,2
3/17/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,58,2
3/17/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Other,7,0
3/17/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,108,3
3/17/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,63,0
3/17/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,18,1
3/17/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,40,0
3/17/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,146",21
3/17/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,113,0
3/17/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Students,85,3
3/17/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,27,5
3/17/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,747",23
3/17/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
3/17/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,98,0
3/17/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,52,2
3/17/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,166,0
3/17/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,47,0
3/17/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,250,3
3/17/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,11,0
3/17/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,138,0
3/17/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Students,189,1
3/17/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,334",38
3/17/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,4,0
3/17/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,32,3
3/17/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,49,0
3/17/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Students,233,4
3/17/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,111,0
3/17/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,242,5
3/17/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,100,1
3/17/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,179,0
3/17/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,55,6
3/17/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
3/17/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Other,10,0
3/17/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,28,2
3/17/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,6,0
3/17/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,109,1
3/17/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,188,5
3/17/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,229",19
3/17/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,123,0
3/17/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,99,0
3/17/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Students,348,0
3/17/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,56,4
3/17/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,37,0
